Id,SalePrice
1652,89980.56695646001
1653,91585.78991019749
1654,151401.26166036003
1655,140327.87729551666
1656,149814.43871333497
1657,153219.33667506045
1658,150723.4762206853
1659,112578.14481617021
1660,178127.65114586358
1661,330639.17084795795
1662,314854.0492101582
1663,316569.5524340421
1664,387304.7602701243
1665,278218.52593998285
1666,287057.5960113788
1667,292044.6457729831
1668,284488.61439853534
1669,244496.92473475356
1670,285888.7312387945
1671,262224.82292916276
1672,364011.3119225721
1673,261558.69502666104
1674,262338.4078774606
1675,207045.77262419905
1676,212093.1560874707
1677,209285.88798442017
1678,377390.3574400111
1679,322003.72454371257
1680,284766.36589688645
1681,224748.04787250143
1682,262655.02761684335
1683,210584.66638962133
1684,168466.85611953563
1685,172602.24982400495
1686,185857.31391354348
1687,142348.1678232369
1688,190381.72840185533
1689,185820.21218078514
1690,172553.6216920158
1691,158065.4561275933
1692,220349.5124583058
1693,141439.13031588658
1694,171713.6231720536
1695,141211.96041929116
1696,255912.55178508605
1697,141964.93833982712
1698,305825.6787015125
1699,302682.326900715
1700,233578.5914086972
1701,246979.17770116334
1702,281749.2553632455
1703,259469.13520955364
1704,273778.7590093701
1705,217960.79150576307
1706,366733.212353915
1707,224036.0095153905
1708,224831.46207444277
1709,262269.3688900722
1710,231830.9163561114
1711,224345.69826837117
1712,272005.22995557915
1713,260203.71312337765
1714,237327.09303063853
1715,198242.72197851283
1716,202446.8627173782
1717,185509.39350817632
1718,156297.72814057628
1719,201099.7481331802
1720,247980.15594565496
1721,186913.59251951566
1722,150940.75936045358
1723,183148.65877712565
1724,244362.928931057
1725,220430.79795893328
1726,188139.96011391538
1727,194684.4953926676
1728,171555.49226284632
1729,151292.8181385349
1730,136982.47598419688
1731,120796.63722192775
1732,127028.3332130441
1733,111055.56406571367
1734,118963.36344253644
1735,139588.26561731962
1736,104561.50695258658
1737,294453.7210000134
1738,215748.53432387835
1739,317348.91088284785
1740,259263.97171715507
1741,205866.48367019952
1742,170960.58787259716
1743,163604.050061716
1744,268486.0959943095
1745,241976.15717620752
1746,189832.2368631598
1747,203979.9723075754
1748,249692.63977282564
1749,170933.9817834983
1750,151996.7550266753
1751,228274.7513263186
1752,109771.10349614546
1753,199365.39335673675
1754,207436.63916960452
1755,165359.7432113199
1756,113227.05883322144
1757,100452.67759698909
1758,165559.9123203964
1759,173927.4329852236
1760,205174.33316039667
1761,167905.44828675594
1762,182594.04881751048
1763,163913.18383272062
1764,110593.05993036274
1765,223223.04219566635
1766,183586.09072118253
1767,245578.82938161865
1768,131997.9903386773
1769,165018.19400681136
1770,148529.8040434022
1771,136526.78871740238
1772,160332.85717289057
1773,135674.54368420108
1774,218410.56656962028
1775,119344.22847327427
1776,105313.29447978805
1777,80892.87385167019
1778,161761.47732427763
1779,82964.13533870806
1780,171749.29326585052
1781,128351.60464472347
1782,95057.77888381365
1783,179218.72361283354
1784,123440.38876198954
1785,113788.79437256977
1786,154174.50538848597
1787,190416.12393695838
1788,30470.267595622456
1789,101182.53071952844
1790,117137.23003439233
1791,252484.28820392396
1792,170320.4416351784
1793,136463.48482881254
1794,170111.53938515764
1795,126922.91260690591
1796,80040.14151904569
1797,137185.26727898046
1798,119187.75049178535
1799,76734.9290646601
1800,93709.27012880798
1801,166203.6666686826
1802,159566.07049950212
1803,161329.26770636602
1804,142756.9654313284
1805,122393.69583350606
1806,160420.38685509702
1807,152108.26064572483
1808,139215.59946012264
1809,131612.09757512575
1810,126486.26423224667
1811,92026.05834573926
1812,101877.97304635402
1813,131661.70580023015
1814,92093.80857374473
1815,26489.803558338666
1816,75511.83043974382
1817,137290.36316023208
1818,163217.28740255255
1819,151595.8329025379
1820,54235.45386660588
1821,101409.37589123729
1822,187415.74724310008
1823,30007.345065596746
1824,129415.17818962457
1825,131797.09028046578
1826,82519.83586363844
1827,149359.4472866971
1828,132704.15562947933
1829,171273.32200952666
1830,168921.10404733475
1831,176935.49099389138
1832,143512.21028686198
1833,139079.33996928344
1834,152955.4859529673
1835,169058.68667092384
1836,164171.13512199186
1837,76936.49837610358
1838,121857.04032140691
1839,109991.88292571413
1840,138372.88016799372
1841,141634.84598520305
1842,74275.38292575907
1843,151475.44756848924
1844,110477.90057202568
1845,117330.89231678634
1846,140700.4140742584
1847,163184.69893866312
1848,6097.379553233506
1849,87221.27833363484
1850,125868.5137116781
1851,126597.70895340247
1852,118838.83130473271
1853,137064.78155867942
1854,164749.07675186289
1855,144862.53721472295
1856,210637.01449964964
1857,173089.7947589648
1858,154983.15948203183
1859,99028.93633547239
1860,174979.64521801658
1861,97689.69414044172
1862,279579.13149908045
1863,279579.13149908045
1864,279579.13149908045
1865,291773.8533827723
1866,277001.0330354094
1867,249850.94126342447
1868,271765.81354574417
1869,214907.76498254226
1870,220930.27268910035
1871,248032.86624872405
1872,168888.89646505634
1873,228112.11985135684
1874,155644.85412205476
1875,217932.57422917266
1876,199724.1243193997
1877,219868.3163632506
1878,228390.7666952638
1879,122983.68435811251
1880,135855.74025299842
1881,279156.13864489156
1882,239764.44211517065
1883,198672.92666619318
1884,216452.40524404333
1885,224493.6594810011
1886,265577.0105878194
1887,210627.61680173269
1888,258073.1005403744
1889,162371.22725450946
1890,151154.745658027
1891,144142.5733615968
1892,100537.62687402149
1893,126993.96244298015
1894,161639.2645883232
1895,158558.19819947192
1896,104513.98279789928
1897,107033.91788407834
1898,87343.8673502144
1899,165894.40607671835
1900,128125.14211411262
1901,142251.05074896454
1902,150792.3895643996
1903,184395.43471433804
1904,132895.6622618467
1905,191747.3753529035
1906,189902.82667743717
1907,200696.82913057576
1908,113589.75411433633
1909,139838.61480016285
1910,128930.16471196013
1911,180734.2809292958
1912,308481.867829171
1913,190122.99534758227
1914,51551.294851453276
1915,241792.9485365278
1916,36838.49324721191
1917,239523.89578570775
1918,124739.83764261799
1919,162683.14162678923
1920,237801.07168056816
1921,320830.77760004904
1922,269756.95025319816
1923,222148.5364150477
1924,221794.01993869338
1925,217661.73380645737
1926,314863.9324480118
1927,130792.38602637546
1928,197287.9051544955
1929,107021.65210467111
1930,124416.46283908281
1931,153285.6061628149
1932,145930.21887302957
1933,182895.2812753399
1934,188036.1924354958
1935,160042.01997246873
1936,188157.94172595302
1937,182443.8894166178
1938,196995.7784415912
1939,246514.77591959713
1940,187071.08256800473
1941,189558.05856621242
1942,179298.81872012606
1943,188605.1952119607
1944,268073.41198575636
1945,285473.7253158053
1946,184091.88995040092
1947,256163.446981573
1948,189456.56053829938
1949,238683.9632337212
1950,185280.04767577164
1951,272618.7744208812
1952,240229.38098815107
1953,162504.7055443842
1954,196496.11519456166
1955,135876.4430613895
1956,325797.4208232374
1957,194458.68219872587
1958,266334.36263242713
1959,169542.18636566633
1960,118894.13593828585
1961,125568.99465527479
1962,89980.56695646001
1963,95481.76720483205
1964,111483.82307467423
1965,147411.22934376798
1966,143077.47199535952
1967,262882.19751343876
1968,349085.90724793775
1969,298427.7782362718
1970,341473.7277790322
1971,348291.68804464256
1972,300808.3348466554
1973,235486.8882648449
1974,265875.5827471884
1975,381588.44812153326
1976,253331.9126350698
1977,302895.53138837684
1978,326693.43550170586
1979,294632.14059501
1980,208141.51623831503
1981,291588.40833357675
1982,210933.5855766742
1983,210933.5855766742
1984,184093.18255766993
1985,224342.33621129976
1986,232738.95508177578
1987,190614.6993652247
1988,175045.39997531124
1989,190146.39416310028
1990,205979.01401326107
1991,210339.15696002007
1992,209330.0717522893
1993,162696.01133605163
1994,233202.22694371385
1995,184805.75406729663
1996,240587.71298032068
1997,270883.6323402582
1998,309726.3271432929
1999,230840.36229303526
2000,275506.4416012317
2001,246071.27011344093
2002,245476.13114912016
2003,257462.63519239333
2004,240286.69097612193
2005,222157.05985546135
2006,218378.74968020432
2007,257464.35408808757
2008,195362.92169306055
2009,197025.2290739396
2010,192029.4259941089
2011,160185.5410930512
2012,186058.39523486234
2013,178491.11964783445
2014,186835.0282152414
2015,183604.58984704246
2016,198737.88348250138
2017,187391.0643644589
2018,121218.67756744893
2019,151957.70719101047
2020,102936.8537738563
2021,100034.30102787307
2022,188749.84198009828
2023,168924.92314452096
2024,244926.89836733555
2025,319729.59084012685
2026,196204.8736827888
2027,149451.42725147912
2028,172027.75628915476
2029,168717.520260924
2030,235799.01602752833
2031,206990.8024818739
2032,220023.18865151634
2033,226728.69388845703
2034,157756.00194868445
2035,202512.11148667894
2036,186553.7913129232
2037,188741.19637007546
2038,261424.39285347424
2039,188205.03013269487
2040,276535.97753199725
2041,238550.27689430118
2042,205856.1348031757
2043,181600.2603163321
2044,222742.38704417273
2045,210491.80298319436
2046,196869.16697453917
2047,141486.2046842142
2048,165218.14418630674
2049,208244.7498070025
2050,162049.58825826412
2051,52514.566211135825
2052,139306.6115425222
2053,165969.05078444956
2054,59598.217041947646
2055,170867.37203947105
2056,152570.53581437678
2057,114076.29114126391
2058,223016.1687298026
2059,132486.57995451824
2060,204815.23878249782
2061,181888.63507731142
2062,131283.4048855775
2063,84082.3611306164
2064,148975.8628640019
2065,113888.45511487033
2066,172322.21003148612
2067,113201.03660519724
2068,209915.8105061073
2069,49630.2641826428
2070,101750.54913080554
2071,121351.01746174484
2072,197329.41676490242
2073,125356.14259431185
2074,204559.4936883438
2075,162387.62190680415
2076,113811.67017999734
2077,147307.75441634934
2078,120370.51470532734
2079,125399.19820203958
2080,107753.28326131194
2081,110206.68284907029
2082,178310.75303881802
2083,154179.17104136338
2084,96571.89906704566
2085,130106.37577083404
2086,118356.49547879817
2087,169504.60843512602
2088,159544.72800767957
2089,65028.66607879219
2090,164985.5462511042
2091,137489.05030686175
2092,174255.19953261619
2093,144485.0126157126
2094,139834.42743346677
2095,146442.77908945875
2096,65917.71112541831
2097,118443.44599618926
2098,165266.87873610784
2099,39567.54771320056
2100,115563.61278082943
2101,174933.82214091788
2102,124619.50728800776
2103,119894.7248252153
2104,186200.78744220408
2105,147014.32422074373
2106,97351.84633390303
2107,254948.39949634532
2108,116865.21971130883
2109,159224.73468539747
2110,149260.53809499973
2111,124925.38895621477
2112,144921.5593137287
2113,147220.40611035447
2114,138329.66080844332
2115,178701.119956702
2116,157031.7239079026
2117,191992.97547061043
2118,103465.92591300723
2119,99130.62441386771
2120,139891.31357740378
2121,42775.04136922397
2122,102457.43277612934
2123,72668.51089218934
2124,166172.02258924092
2125,176334.62284922716
2126,202031.84996482008
2127,207521.18638596078
2128,128474.51838618983
2129,92879.96687100944
2130,123256.95578367589
2131,146860.50268982816
2132,149081.6716055069
2133,155067.7644972338
2134,108597.79611892765
2135,120690.86003012187
2136,66093.92201271094
2137,148812.57602081168
2138,128454.67884216225
2139,146836.1488081466
2140,157000.06708043674
2141,113272.459627453
2142,128750.80489148432
2143,161278.52422077535
2144,131298.64287790935
2145,152704.53161807358
2146,150816.23153963196
2147,166612.802128962
2148,146315.03669639188
2149,148324.12303718133
2150,205427.48392406665
2151,83427.74345136085
2152,211193.8294770962
2153,176052.833477519
2154,94215.31968389614
2155,146253.05257959221
2156,280432.787298999
2157,232376.19383268547
2158,209850.8562023847
2159,196441.5923260101
2160,163832.2187399976
2161,264404.0636441554
2162,374948.33720833296
2163,283392.87078441936
2164,228526.6125325968
2165,180455.86086841393
2166,161001.82290217723
2167,213610.47441793745
2168,201432.696556882
2169,187784.52951242146
2170,213713.04620875325
2171,148934.68323223665
2172,156069.26323722978
2173,187861.4408889769
2174,250907.45444346825
2175,254312.35240519373
2176,272029.72298205784
2177,253765.61051776377
2178,200446.45571998414
2179,145860.41215905407
2180,271885.81799818156
2181,216994.96152426396
2182,256204.38654499804
2183,217408.8375276255
2184,129789.75603145151
2185,108598.95091209654
2186,157343.54861595202
2187,153067.8447992627
2188,166627.65872448287
2189,269249.62613941706
2190,35258.98141510063
2191,35258.98141510063
2192,62320.44689443684
2193,121522.01156207011
2194,73638.7657051261
2195,101287.40355253639
2196,86138.75033733621
2197,169556.70206031622
2198,149418.86183805182
2199,161519.75602436438
2200,109923.14863934182
2201,149438.39721375145
2202,159896.74382333807
2203,141046.191157697
2204,191208.8280220318
2205,115130.24569949089
2206,123758.3119840736
2207,161311.77339375135
2208,224841.2092622863
2209,229365.83478182578
2210,114198.50056662317
2211,137712.39758729795
2212,143890.70062949043
2213,84814.20984123182
2214,135619.24332272075
2215,120783.09272025572
2216,177340.29994267737
2217,45165.06282278639
2218,73842.88402545545
2219,112845.51249192934
2220,67072.61048906879
2221,244410.55828136066
2222,238822.3374335626
2223,286791.0922445811
2224,220364.71122299694
2225,120876.78047909052
2226,232023.19247455266
2227,196306.04703072459
2228,249124.52769176033
2229,215210.41931299167
2230,146357.7300661693
2231,201631.29125591926
2232,207498.87478955975
2233,184196.13218022021
2234,214807.55646711192
2235,238682.66390998824
2236,266717.3001628448
2237,307690.0185728166
2238,215576.77116166567
2239,154754.32123483275
2240,173597.37511707097
2241,174209.92987632705
2242,143024.76169229043
2243,124414.931282965
2244,125977.85445165052
2245,93886.26667389809
2246,137652.82093050238
2247,113545.15969673567
2248,116603.02367642103
2249,136223.41305074934
2250,134361.14999610675
2251,125369.81941121258
2252,208686.4974898242
2253,135075.867764435
2254,152193.88958692946
2255,195211.2362303189
2256,165764.23662396334
2257,227782.56118653924
2258,171383.88148464216
2259,180564.93975668866
2260,157149.03608799446
2261,168764.14303849544
2262,194069.40693004546
2263,275068.7840963451
2264,384149.7028996493
2265,199881.2305045952
2266,243262.10436417535
2267,338050.8302697977
2268,289606.1667688233
2269,179821.32206591568
2270,175695.02861210261
2271,230970.34189362777
2272,179535.64079947677
2273,167299.54515552288
2274,198869.51601081248
2275,215967.84281984367
2276,176635.62676454405
2277,191749.38070732122
2278,181575.38166707312
2279,147174.69569843588
2280,108900.87685090653
2281,202496.50291636796
2282,204578.48736738227
2283,97126.51254563383
2284,109836.12548242044
2285,138039.19427701295
2286,124025.06474144082
2287,279135.7277894928
2288,273535.2604284554
2289,332639.32885478204
2290,356317.84695303906
2291,274203.1626302765
2292,316511.6300402656
2293,382622.6246782248
2294,331003.2887997017
2295,370138.11031564046
2296,286125.29883330734
2297,245160.74476549518
2298,284983.7759025241
2299,344713.4604090187
2300,285110.84071981907
2301,225863.4822280081
2302,264225.52187954914
2303,256620.2733970459
2304,257213.92452077102
2305,215797.21518463152
2306,215797.21518463152
2307,206980.8158078906
2308,240522.7453288855
2309,238578.83885264816
2310,207833.0608410919
2311,210584.66638962133
2312,183378.191949107
2313,177289.5975066123
2314,166997.7002918881
2315,175402.48350452352
2316,183677.35308454256
2317,198424.11255844124
2318,177711.63785213325
2319,170893.67758652265
2320,196790.73280182015
2321,231099.42183168163
2322,195793.12638074113
2323,159387.85639655567
2324,141439.13031588658
2325,231535.83739175554
2326,141747.58571310993
2327,203665.77749457187
2328,206104.845474798
2329,192715.3757759435
2330,192593.62648548605
2331,322452.6211910979
2332,324704.98306455836
2333,291341.5953081695
2334,249159.54833578388
2335,230795.8163321258
2336,293602.1215237898
2337,219740.4740530271
2338,254785.86969802622
2339,229892.22197058168
2340,326729.2761768936
2341,227580.11537152017
2342,230078.92807734758
2343,237805.92585030827
2344,227754.67840117635
2345,255635.26591590536
2346,214486.85455664946
2347,212721.48984501814
2348,213140.68137521693
2349,185691.42846779618
2350,239742.90134014376
2351,246440.83121099137
2352,262333.19578675274
2353,272510.91907711304
2354,151963.38181610173
2355,156289.56379841664
2356,183569.56920301868
2357,228126.85725895036
2358,197841.09248839063
2359,123433.04663466779
2360,121217.18972685328
2361,153072.5061800673
2362,259292.1847216729
2363,143387.80710332678
2364,182862.49704083218
2365,211980.7010588008
2366,183052.9980619452
2367,230291.72275938978
2368,207037.6082820394
2369,234918.19579676865
2370,165795.53728994797
2371,171818.0449965063
2372,211045.57497617393
2373,233302.4354591444
2374,290731.7189362552
2375,219859.8456516012
2376,290587.03042789036
2377,337371.93834023457
2378,134365.59008815442
2379,220985.53910139995
2380,136283.01505018165
2381,172393.84334935807
2382,196890.77623012778
2383,229167.10772265051
2384,226913.0269534958
2385,142554.56898837537
2386,125053.78021685476
2387,150273.5675062996
2388,80086.85540890973
2389,118441.80699378089
2390,130718.07447457267
2391,143422.0127862678
2392,105257.69239897374
2393,150267.24892570358
2394,128266.78768291953
2395,216272.4595422882
2396,148790.80968495482
2397,234124.51833504438
2398,148489.59366962523
2399,48058.410122496774
2400,31197.297845165478
2401,134814.4203433774
2402,127838.98453678773
2403,209378.69737169263
2404,128873.7669362314
2405,156280.24108171696
2406,148862.1455555663
2407,114204.19392519444
2408,150475.30729063344
2409,135049.4685475952
2410,195728.36239827774
2411,106445.41971265408
2412,168061.5683472769
2413,139270.22992377193
2414,164642.11557636503
2415,181538.93156776112
2416,112328.19651671732
2417,115513.20799494814
2418,145521.32348109083
2419,153283.4494931735
2420,107006.66795257898
2421,176978.19966918835
2422,108961.69102242822
2423,165488.01176966215
2424,185804.69552077586
2425,307882.35810173815
2426,192437.249003354
2427,151178.29312277143
2428,164110.1212870567
2429,103001.24835443357
2430,117077.19084321335
2431,113808.2390601635
2432,160538.96084585902
2433,137571.89335084264
2434,146250.40326966974
2435,164330.1729025836
2436,51848.14635564177
2437,103076.90336967842
2438,103603.5057532338
2439,143307.06937582977
2440,131481.45063419826
2441,104311.2122579941
2442,134786.27197153517
2443,109358.13318688213
2444,169878.96205142303
2445,85581.96813178412
2446,157396.9335580205
2447,211814.6518612306
2448,129474.33393915906
2449,108059.6467346733
2450,186999.6016341413
2451,161283.0658360552
2452,232283.03366969945
2453,54663.57880085148
2454,123576.5247928279
2455,142542.91572327516
2456,127585.4733395637
2457,143423.17292029457
2458,90022.35174027574
2459,92429.20134800696
2460,135359.0279221204
2461,105582.69952875981
2462,164931.20362178423
2463,116014.0786554094
2464,232210.79878114793
2465,132717.3435454839
2466,123006.687031409
2467,152133.82696601073
2468,83374.97801544238
2469,111819.4027597229
2470,190096.7532110107
2471,212431.07535625366
2472,210843.58800566616
2473,120715.80934361601
2474,104366.3202098161
2475,224165.27935051615
2476,123298.14395958674
2477,107157.61515003303
2478,203420.10740333144
2479,125986.89235600899
2480,164395.44345524162
2481,122405.52395207062
2482,134393.30015455536
2483,106588.35185717023
2484,131484.95183606655
2485,113086.02860699338
2486,188707.53242870513
2487,238075.3393303214
2488,148970.74146140018
2489,175144.733055952
2490,171437.53319047648
2491,57085.79508866789
2492,192970.2454353075
2493,156092.15949271456
2494,170147.05148757296
2495,94603.43909062236
2496,257686.39579742216
2497,149057.8944209637
2498,102976.69485424785
2499,81978.43795795785
2500,136657.05904879118
2501,144301.89161426201
2502,174467.1706645207
2503,117167.93318016478
2504,226786.1247107375
2505,205129.72123151133
2506,268665.2888101621
2507,330148.68049111497
2508,268665.2888101621
2509,250954.8492197001
2510,237258.05404325016
2511,203650.0377863187
2512,210648.90309192124
2513,204574.0430032618
2514,199447.9547513579
2515,176122.80955069023
2516,162271.96014184435
2517,152235.87398924935
2518,156330.38550921436
2519,216825.81745757489
2520,197467.68027485907
2521,193928.78650943702
2522,208908.0314067686
2523,121843.39478308661
2524,131326.49070770433
2525,144690.755855127
2526,162921.53379919706
2527,117003.6512900705
2528,122892.58158760681
2529,151931.08236843138
2530,141308.7264470735
2531,247996.48462997423
2532,224297.07013638178
2533,199646.92098985193
2534,225371.5274603092
2535,281045.61592236557
2536,219674.67927008285
2537,209995.06973516312
2538,181972.86301813996
2539,195009.9203349282
2540,203712.04235117557
2541,177837.46931367042
2542,176380.55999926222
2543,119283.54127612314
2544,146068.72073674947
2545,138238.53625458013
2546,160630.0074596398
2547,142662.36263624066
2548,150613.37294157268
2549,172845.74840491964
2550,710419.2128017237
2551,143233.5358542467
2552,157380.51371650002
2553,33152.44346390106
2554,101418.08117695851
2555,118334.33684860659
2556,88739.06229327177
2557,108102.41156669497
2558,186896.50725942105
2559,152346.5194341191
2560,150389.96983332513
2561,123473.0461306274
2562,103250.54976160871
2563,149061.93790169363
2564,171269.1254137801
2565,68971.13127827435
2566,186062.70045418595
2567,115555.72186110495
2568,199497.31783804018
2569,195549.82063367148
2570,114989.87095459574
2571,245096.04243402462
2572,156700.53910180414
2573,226991.3656969401
2574,237821.48253596714
2575,128760.4916056206
2576,166900.3751231609
2577,170547.31702128635
2578,76223.92617577524
2579,24233.976191677153
2580,182318.05422029877
2581,169015.1518155369
2582,149747.2378095684
2583,238875.0477366317
2584,160652.92607607902
2585,222664.46787268948
2586,225814.3131524569
2587,210834.73376389733
2588,120137.61398200621
2589,143014.47772445693
2590,210851.00506929588
2591,206986.92206686828
2592,247176.53904444305
2593,237918.38087897794
2594,181923.77784603555
2595,198252.60521636624
2596,289621.36553351395
2597,221471.4679945947
2598,249449.85271686432
2599,293989.1412252872
2600,193147.2432025934
2601,157383.87112341472
2602,94719.68353937077
2603,91632.96339767217
2604,79606.86123301741
2605,99311.42788571795
2606,152718.56235038396
2607,176996.79246483627
2608,220823.19915524358
2609,154368.0778489781
2610,84605.46482488955
2611,184012.6757721668
2612,184079.04854264017
2613,116603.02367642103
2614,122307.97024083091
2615,147796.7624268653
2616,118338.45771003608
2617,239035.60911139613
2618,201240.4302496917
2619,237853.61689651478
2620,172087.0353855854
2621,177699.74925986165
2622,188653.1032299418
2623,232025.19782897062
2624,297882.2697045994
2625,321660.2520214394
2626,170667.70357753057
2627,169742.2195332339
2628,306044.68425594876
2629,349641.3544210885
2630,268058.9056332607
2631,331490.2859615311
2632,301910.4204711071
2633,252397.38331955532
2634,295336.5477624773
2635,157478.15026240097
2636,184287.94529839256
2637,156075.96209974843
2638,245164.8269365749
2639,189387.41689258604
2640,148651.8507811199
2641,125124.47213196172
2642,219476.44676408614
2643,106787.18113027932
2644,139069.14310818468
2645,91609.40200761752
2646,86697.41828519176
2647,95164.20606268384
2648,141910.61807146203
2649,151156.81698042015
2650,135855.87139094062
2651,150122.8941105581
2652,323820.080662719
2653,265872.0895521748
2654,275309.91940187407
2655,309697.75194573496
2656,251257.50355014903
2657,269453.8103828125
2658,258435.49959642394
2659,260327.82568922034
2660,293869.755210215
2661,291613.90014174115
2662,282608.5348189783
2663,259235.03432655614
2664,236326.47697918746
2665,279981.63081235834
2666,250993.18430821598
2667,169375.89362688572
2668,175219.85956883756
2669,201707.26122970926
2670,255888.0587586076
2671,175219.85956883756
2672,197058.24863561802
2673,209006.00778475567
2674,212285.07428494398
2675,178978.47900270415
2676,187033.62291427888
2677,208238.41030925326
2678,248888.60447693896
2679,243127.74636743846
2680,260590.6052059061
2681,319035.4767161333
2682,291601.4225734032
2683,373000.1175059173
2684,279061.24565629824
2685,292395.7452128278
2686,245469.20016271807
2687,276943.11064163246
2688,228431.23048509355
2689,208276.51082369732
2690,342691.2206836054
2691,205904.76293516532
2692,155258.77700060932
2693,221978.5180908551
2694,154828.57231292874
2695,196773.56615086528
2696,183320.26955533028
2697,216403.77711205417
2698,185256.36961037596
2699,202719.94856285164
2700,177152.59756681183
2701,149579.74533529766
2702,134353.28310120804
2703,113300.16766785225
2704,178781.8244881183
2705,118532.02883522795
2706,110563.60380374594
2707,124032.0991639723
2708,124333.5201386637
2709,91039.17136966344
2710,113063.54642920103
2711,331411.21390977595
2712,308162.2783270525
2713,192003.39324238268
2714,145981.5724734452
2715,171691.083615341
2716,137041.163966991
2717,169591.17493121
2718,235874.26588731003
2719,153830.12850741437
2720,171325.79400374205
2721,141226.0249922811
2722,172939.99626072217
2723,169782.61265882873
2724,106275.89712352911
2725,124798.03512270097
2726,154892.43122840393
2727,189898.97908042907
2728,158123.03041165322
2729,136267.313878868
2730,146774.20044492395
2731,85799.64548338833
2732,108397.90892572585
2733,193872.06000326364
2734,173324.59103584057
